case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,5,302000,361999,302.000,362.000,mitdb,2,2,ARR,ARR,1,-96076123,-70708919,-4160069,-24862532,65,31,32,0,120,155,31,63,561,55,49,45,43,41,39,36,32,32,32,32,32,31,31,31,18,65,9,7,9,0,0,2972,0,130,70,0,0,0,0,0,65,0,0,65,41,18,63,32,63,561,2079,4,63,5079,2279,1280,1384,0,109,91,18
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,6,362000,421999,362.000,422.000,mitdb,2,2,ARR,ARR,1,-76260777,-91064197,28756525,-56283368,67,38,27,6,252,250,38,65,505,55,44,42,39,38,33,30,29,29,29,29,27,27,27,27,17,67,3,3,3,0,0,2563,6,144,72,0,0,0,0,0,67,0,0,67,43,17,65,27,65,505,1934,5,65,4153,1988,1684,447,0,88,82,6
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,7,422000,481999,422.000,482.000,mitdb,2,2,ARR,ARR,1,-94436060,-75431748,19164881,-44687163,61,29,30,0,319,163,29,59,525,51,47,41,38,37,37,33,31,30,30,30,30,30,30,30,18,61,1,1,1,0,0,2633,0,155,64,0,0,0,0,0,61,0,0,61,47,18,59,30,59,525,2194,4,59,5084,2277,1438,163,0,87,85,2
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,8,482000,541999,482.000,542.000,mitdb,2,2,ARR,ARR,1,-56172997,-116943858,41221773,-60755998,65,37,25,20,580,244,37,63,464,53,44,38,32,30,29,28,27,27,26,26,26,26,26,26,25,64,0,0,0,0,0,2293,20,184,64,0,0,0,0,0,64,0,0,64,37,25,62,25,63,464,2048,6,62,4032,1885,1688,0,0,80,80,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,9,542000,601999,542.000,602.000,mitdb,2,2,ARR,ARR,1,-90980855,-67900188,31641148,-67249266,64,38,24,0,365,225,38,62,448,50,40,38,37,32,31,27,25,24,24,24,24,24,24,24,21,64,0,0,0,0,0,2660,0,168,64,0,0,0,0,0,64,0,0,64,43,21,62,24,62,448,2309,4,62,3870,1849,1515,0,0,77,77,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,10,602000,661999,602.000,662.000,mitdb,2,2,ARR,ARR,1,-91147526,-77552559,24104028,-50288368,58,28,28,0,266,157,28,56,497,51,41,41,40,35,32,31,30,28,28,28,28,28,28,28,18,58,1,3,1,0,0,2380,0,140,59,0,0,0,0,0,58,0,0,58,27,18,56,28,56,497,2066,4,56,5000,2272,1435,172,0,83,81,2
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,11,662000,721999,662.000,722.000,mitdb,3,3,AFF,AFF,1,-115580689,-88930681,-8008900,11342118,96,49,45,10,342,292,49,94,819,85,73,69,65,63,58,53,50,50,48,45,41,41,41,37,23,96,31,67,31,0,0,5847,10,225,112,0,0,0,0,0,96,0,0,96,42,23,94,45,94,819,3144,4,94,4787,2230,1525,3229,0,193,131,62
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,12,722000,781999,722.000,782.000,mitdb,2,2,ARR,ARR,1,-60899880,-113247411,27294629,-44355130,62,29,31,4,386,193,29,60,553,56,48,46,44,41,37,34,33,31,31,31,31,30,30,30,27,62,0,0,0,0,0,2357,4,166,67,0,0,0,0,0,62,0,0,62,36,27,60,31,60,553,1994,5,60,5166,2359,1703,0,0,99,99,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,13,782000,841999,782.000,842.000,mitdb,2,2,ARR,ARR,1,-59628133,-100507504,22641779,-53028142,60,28,30,12,492,189,28,58,545,53,48,44,42,42,38,35,33,30,30,30,30,30,30,30,27,60,2,5,2,0,0,2961,12,173,64,0,0,0,0,0,60,0,0,60,37,27,58,30,58,545,2289,4,58,5172,2405,1728,333,0,103,99,4
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,14,842000,901999,842.000,902.000,mitdb,2,2,ARR,ARR,1,-93840839,-72179070,7994651,-36438964,60,27,31,0,357,148,27,58,531,52,46,40,39,39,34,32,32,32,32,31,31,31,31,29,20,59,2,1,2,0,0,2919,0,150,60,0,0,0,0,0,59,0,0,59,44,20,58,31,58,531,2235,4,58,5344,2343,1403,333,0,94,90,4
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,15,902000,961999,902.000,962.000,mitdb,2,2,ARR,ARR,1,-62025515,-93287895,38031168,-74939620,59,34,23,8,556,218,34,57,414,44,37,34,32,30,27,25,24,23,23,23,23,23,23,23,19,59,1,2,1,0,0,3125,8,166,59,0,0,0,0,0,59,0,0,59,40,19,57,23,57,414,2378,4,57,4035,1859,1641,169,0,74,72,2
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,16,962000,1021999,962.000,1022.000,mitdb,2,2,ARR,ARR,1,-51718748,-105388648,26861709,-62481476,55,31,22,14,443,214,31,53,380,40,31,28,27,27,26,24,23,22,22,22,22,22,22,22,15,55,0,0,0,0,0,2724,14,149,55,0,0,0,0,0,55,0,0,55,40,15,53,22,53,380,2145,4,53,4150,1835,1767,0,0,64,64,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,17,1022000,1081999,1022.000,1082.000,mitdb,2,2,ARR,ARR,1,-67919284,-99908140,43759763,-71819660,58,37,19,12,537,228,37,56,358,50,36,32,26,23,20,19,19,19,19,19,19,19,19,19,11,58,0,0,0,0,0,2141,12,169,58,0,0,0,0,0,58,0,0,58,41,11,56,19,56,358,1839,6,56,3392,1636,1577,0,0,53,53,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,18,1082000,1141999,1082.000,1142.000,mitdb,2,2,ARR,ARR,1,-86969164,-52371044,9289476,-65793751,56,35,19,2,366,192,35,54,327,38,30,27,23,23,21,19,19,19,18,18,18,18,18,18,8,56,0,0,0,0,0,2795,2,151,56,0,0,0,0,0,56,0,0,56,45,8,54,19,54,327,2133,4,54,3518,1550,1404,0,0,50,50,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,19,1142000,1201999,1142.000,1202.000,mitdb,2,2,ARR,ARR,1,-82178268,-58988294,32800213,-88780546,55,37,16,3,461,222,37,53,284,38,29,22,17,17,17,16,16,16,16,16,16,16,16,16,9,55,0,0,0,0,0,2002,3,149,55,0,0,0,0,0,55,0,0,55,42,9,53,16,53,284,1711,6,53,3018,1371,1536,0,0,42,42,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,20,1202000,1261999,1202.000,1262.000,mitdb,2,2,ARR,ARR,1,-54015713,-100631406,28522604,-68562835,58,37,19,28,654,259,37,56,378,48,41,34,27,27,25,21,21,21,21,20,18,18,18,18,12,58,0,0,0,0,0,3014,28,174,58,0,0,0,0,0,58,0,0,58,48,12,56,19,56,378,2391,4,56,3392,1728,1792,0,0,58,58,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,21,1262000,1321999,1262.000,1322.000,mitdb,2,2,ARR,ARR,1,-43505675,-91385050,1527705,-63098391,55,36,17,30,589,275,36,53,312,39,29,24,23,20,19,19,19,18,17,17,17,17,17,17,5,55,0,0,0,0,0,1820,30,167,55,0,0,0,0,0,55,0,0,55,31,5,53,17,53,312,1539,8,53,3207,1507,1955,0,0,42,42,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,22,1322000,1381999,1322.000,1382.000,mitdb,2,2,ARR,ARR,1,-64721970,-89698933,28751838,-70652020,61,40,19,24,484,307,40,59,375,52,36,32,27,23,22,21,21,21,20,20,20,20,20,20,11,61,5,3,5,0,0,2907,22,155,62,0,0,0,0,0,61,0,0,61,27,11,59,19,59,375,2212,4,59,3220,1627,1964,819,0,63,53,10
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,23,1382000,1441999,1382.000,1442.000,mitdb,2,2,ARR,ARR,1,-51772806,-71146386,12624405,-85771214,52,33,17,18,453,228,33,50,290,34,26,22,19,19,18,18,17,17,17,17,17,17,16,16,5,52,1,2,1,0,0,2556,18,145,52,0,0,0,0,0,52,0,0,52,29,5,50,17,50,290,2008,4,50,3400,1484,1768,192,0,43,41,2
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,24,1442000,1501999,1442.000,1502.000,mitdb,2,2,ARR,ARR,1,-66329099,-72847484,35386295,-92691019,65,47,16,11,494,303,47,63,321,46,36,25,23,20,20,18,17,17,17,17,17,16,16,16,10,65,1,2,1,0,0,3101,11,173,66,0,0,0,0,0,65,0,0,65,53,10,63,16,63,321,2485,4,63,2539,1304,1650,153,0,48,46,2
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,25,1502000,1561999,1502.000,1562.000,mitdb,2,2,ARR,ARR,1,-90503346,-54828137,31990922,-84878493,60,42,16,2,363,244,42,58,294,44,29,23,20,18,16,16,16,16,16,16,16,16,16,16,9,60,0,0,0,0,0,2674,2,156,60,0,0,0,0,0,60,0,0,60,43,9,58,16,58,294,2192,4,58,2758,1297,1487,0,0,43,43,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,26,1562000,1621999,1562.000,1622.000,mitdb,2,2,ARR,ARR,1,-60350686,-73132398,27019037,-89150358,62,45,15,14,588,304,45,60,296,42,33,25,20,20,17,17,17,15,15,15,15,15,15,15,9,62,0,0,0,0,0,2419,14,179,62,0,0,0,0,0,62,0,0,62,32,9,60,15,60,296,2142,5,60,2500,1262,1729,0,0,44,44,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,27,1622000,1681999,1622.000,1682.000,mitdb,2,2,ARR,ARR,1,-74804630,-75274891,34134462,-81536835,59,41,16,12,464,241,41,57,304,48,31,22,20,20,19,16,16,16,16,16,16,16,16,16,9,59,0,0,0,0,0,3012,12,162,59,0,0,0,0,0,59,0,0,59,48,9,57,16,57,304,2291,4,57,2807,1365,1504,0,0,45,45,0
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,28,1682000,1741999,1682.000,1742.000,mitdb,2,2,ARR,ARR,1,-56286634,-70365745,11774553,-81483773,59,42,15,16,430,274,42,57,324,46,34,28,24,24,21,20,18,18,16,15,15,15,15,15,6,59,6,14,6,0,0,3335,16,152,61,0,0,0,0,0,59,0,0,59,48,6,57,15,57,324,2254,4,57,2631,1455,1670,1016,0,57,45,12
99,train,ARR,2,232,0,31,train/ARR/232/232_30min_w000.mem,2000,1801999,29,1742000,1801999,1742.000,1802.000,mitdb,2,2,ARR,ARR,1,-83770003,-46707912,26019198,-92408132,60,42,16,2,455,252,42,58,282,35,28,22,19,18,16,16,16,16,16,16,16,16,16,16,9,60,0,0,0,0,0,2299,2,170,62,0,0,0,0,0,60,0,0,60,42,9,58,16,58,282,2043,5,58,2758,1244,1536,0,0,43,43,0
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,0,2000,61999,2.000,62.000,mitdb,2,2,ARR,ARR,1,-122680827,-98372332,16680620,8859551,104,43,58,159,4625,642,43,102,1010,91,82,78,76,74,70,66,65,62,60,59,58,58,56,55,34,103,5,81,3,0,3,4143,149,1051,153,17,21,17,0,0,103,0,0,103,21,34,101,58,102,1010,2534,16,101,5742,2534,3822,480,1111,194,166,28
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,1,62000,121999,62.000,122.000,mitdb,3,3,AFF,AFF,1,-113168588,-80552670,-8402824,3125047,109,65,42,175,4799,992,65,107,763,83,65,58,55,53,52,50,49,48,46,46,44,43,37,34,17,109,12,139,11,0,3,5310,169,1087,176,9,13,9,0,0,109,0,0,109,9,17,107,42,107,763,3031,16,107,3925,1825,3906,1100,511,147,112,35
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,2,122000,181999,122.000,182.000,mitdb,2,2,ARR,ARR,1,-163199368,-98948870,68750889,-8350887,103,13,88,135,4939,195,13,101,1394,99,98,96,95,95,95,95,95,94,93,92,90,87,86,84,62,103,7,99,4,0,3,1815,133,1167,140,23,29,23,0,0,103,0,0,103,32,62,101,88,101,1394,1679,20,101,8712,3533,3840,679,1642,282,245,37
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,3,182000,241999,182.000,242.000,mitdb,2,2,ARR,ARR,1,-119545487,-97288426,19757107,2798985,103,53,48,153,4527,771,53,101,918,90,82,75,70,67,67,65,56,54,53,52,49,47,47,44,29,103,3,48,1,0,2,3629,151,1013,124,14,20,14,0,0,103,0,0,103,17,29,101,48,101,918,2289,16,101,4752,2326,3724,291,1129,164,144,20
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,4,242000,301999,242.000,302.000,mitdb,2,2,ARR,ARR,1,-150717348,-82517000,34455995,323582,102,47,53,161,4493,624,47,100,870,75,67,61,59,58,58,58,57,57,55,54,53,53,53,52,28,102,5,44,5,0,1,5156,156,966,125,15,22,15,0,0,102,0,0,102,24,28,100,53,100,870,3696,12,100,5300,2227,3398,490,1200,165,139,26
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,5,302000,361999,302.000,362.000,mitdb,2,2,ARR,ARR,1,-155933281,-92937067,29928501,17886420,93,29,62,141,4231,399,29,91,992,81,76,69,67,66,66,65,65,63,63,63,62,62,62,62,31,93,2,24,1,0,1,3487,135,909,122,18,20,18,0,0,93,0,0,93,25,31,91,62,91,992,2089,16,91,6813,2790,3522,215,1475,181,159,22
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,6,362000,421999,362.000,422.000,mitdb,2,2,ARR,ARR,1,-156357891,-98745965,41835540,14587728,100,31,67,145,4423,406,31,98,1078,92,84,78,76,73,72,71,70,70,67,66,66,65,64,64,45,100,4,59,2,0,2,4782,143,977,116,19,21,19,0,0,100,0,0,100,23,45,98,67,98,1078,3479,12,98,6836,2816,3352,400,1637,212,185,27
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,7,422000,481999,422.000,482.000,mitdb,2,2,ARR,ARR,1,-116746925,-106344609,44187890,-17009674,102,51,49,158,4616,714,51,100,846,87,73,66,62,59,54,51,50,50,50,49,49,49,49,48,32,102,4,52,2,0,3,4154,158,986,134,15,18,15,0,0,102,0,0,102,17,32,100,49,100,846,2380,16,100,4900,2165,3584,392,1119,164,140,24
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,8,482000,541999,482.000,542.000,mitdb,2,2,ARR,ARR,1,-143997847,-81712694,16920585,8811150,100,30,68,151,5083,451,30,98,1074,85,79,75,74,73,73,72,70,69,69,69,68,68,66,64,41,100,4,54,2,0,2,1905,150,1106,148,18,18,18,0,0,100,0,0,100,22,41,98,68,98,1074,1637,20,98,6938,2805,3848,400,1216,208,182,26
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,9,542000,601999,542.000,602.000,mitdb,2,2,ARR,ARR,1,-121334516,-88008251,19160957,-4285546,101,55,44,154,4701,824,55,99,868,84,77,72,69,68,65,60,56,54,47,45,45,45,42,39,23,101,4,58,3,0,1,5183,150,1074,129,21,26,21,0,0,101,0,0,101,12,23,99,44,99,868,3900,12,99,4444,2244,3835,396,1627,164,135,29
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,10,602000,661999,602.000,662.000,mitdb,2,2,ARR,ARR,1,-147657546,-103865736,29999185,24498619,101,43,56,150,4488,589,43,99,993,90,85,78,72,71,68,66,65,60,58,57,56,56,56,55,27,101,6,67,5,0,1,3917,144,1045,115,20,26,20,0,0,101,0,0,101,29,27,99,56,99,993,2428,16,99,5656,2567,3506,594,1739,186,154,32
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,11,662000,721999,662.000,722.000,mitdb,3,3,AFF,AFF,1,-117024474,-112251987,14178660,17683678,103,46,54,148,4599,680,46,101,1000,91,81,79,76,75,72,69,66,63,58,56,55,55,53,51,29,102,1,17,0,0,1,4225,143,1080,164,11,14,11,0,0,102,0,0,102,17,29,100,54,101,1000,2612,16,100,5400,2534,3784,97,670,171,158,13
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,12,722000,781999,722.000,782.000,mitdb,2,2,ARR,ARR,1,-128976992,-83335587,14116417,5560290,102,47,53,158,4482,671,47,100,936,82,75,71,68,67,67,66,62,60,56,54,53,53,51,51,30,102,8,99,3,0,6,4170,154,974,130,20,20,20,0,0,102,0,0,102,15,30,100,53,100,936,2513,16,100,5300,2396,3654,784,1538,187,150,37
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,13,782000,841999,782.000,842.000,mitdb,2,2,ARR,ARR,1,-144073835,-92352230,30526989,8899008,103,55,46,163,4441,758,55,101,876,89,76,69,67,60,58,57,57,57,53,52,49,47,43,42,25,103,2,41,0,0,2,4172,159,991,121,15,19,15,0,0,103,0,0,103,14,25,101,46,101,876,2349,16,101,4554,2220,3528,194,1239,150,131,19
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,14,842000,901999,842.000,902.000,mitdb,2,2,ARR,ARR,1,-150480198,-74973076,23850602,3383852,102,33,67,133,4675,477,33,100,1152,92,89,89,88,83,83,79,75,72,69,68,68,67,66,64,45,102,4,53,2,0,2,3887,130,1072,133,18,25,18,0,0,102,0,0,102,25,45,100,67,100,1152,2474,16,100,6700,2949,3700,392,1353,221,195,26
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,15,902000,961999,902.000,962.000,mitdb,3,3,AFF,AFF,1,-109174276,-95660738,-3569782,11308858,100,53,45,163,3769,689,53,98,787,82,73,63,56,53,50,49,48,48,47,47,46,44,41,40,22,100,9,86,8,0,1,3367,159,848,182,5,5,5,0,0,100,0,0,100,12,22,98,45,98,787,1868,16,98,4591,2055,3328,900,274,143,120,23
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,16,962000,1021999,962.000,1022.000,mitdb,2,2,ARR,ARR,1,-149157262,-84049633,28803116,7102634,103,41,60,160,4383,522,41,101,1030,91,85,80,74,71,70,68,67,64,63,61,60,60,58,58,40,103,6,91,3,0,4,3819,156,972,124,17,21,17,0,0,103,0,0,103,22,40,101,60,101,1030,2241,16,101,5940,2610,3259,582,1370,201,171,30
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,17,1022000,1081999,1022.000,1082.000,mitdb,3,3,AFF,AFF,1,-118878644,-107655382,5697619,24027626,104,46,56,155,4306,645,45,102,1004,91,85,77,75,75,71,68,67,65,63,60,55,53,50,49,27,104,1,16,0,0,1,4025,154,988,132,11,15,11,0,0,104,0,0,104,19,27,102,56,102,1004,2359,16,102,5490,2519,3669,96,833,171,158,13
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,18,1082000,1141999,1082.000,1142.000,mitdb,2,2,ARR,ARR,1,-138530601,-90769908,24724838,5762829,103,50,51,165,4406,664,50,101,890,85,72,65,63,62,61,60,58,58,54,53,52,50,50,47,26,103,11,112,10,0,1,4197,162,956,123,12,17,12,0,0,103,0,0,103,16,26,101,51,101,890,2342,16,101,5049,2255,3399,1067,975,173,139,34
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,19,1142000,1201999,1142.000,1202.000,mitdb,2,2,ARR,ARR,1,-150175098,-95161407,26593257,21608985,102,40,60,147,4182,530,40,100,1073,93,84,82,78,77,75,75,74,73,69,63,61,58,56,55,34,102,3,43,2,0,1,3847,146,991,149,19,24,19,0,0,102,0,0,102,20,34,100,60,100,1073,2267,16,100,6000,2746,3392,294,1275,196,171,25
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,20,1202000,1261999,1202.000,1262.000,mitdb,2,2,ARR,ARR,1,-130937560,-110687968,31731618,9392840,101,42,56,163,4295,587,42,99,920,87,74,67,65,62,60,58,58,57,57,57,55,55,54,54,35,100,2,18,2,0,0,1237,156,926,126,9,13,9,0,0,100,0,0,100,20,35,98,56,99,920,1224,20,98,5714,2378,3577,198,714,166,153,13
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,21,1262000,1321999,1262.000,1322.000,mitdb,2,2,ARR,ARR,1,-154735791,-78283136,17109713,15602501,101,32,67,149,4320,406,32,99,1066,84,79,73,73,72,71,69,69,69,69,69,69,67,67,66,39,101,6,83,4,0,5,5181,147,926,119,17,17,17,0,0,101,0,0,101,20,39,99,67,99,1066,3389,12,99,6767,2756,3248,594,1428,210,178,32
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,22,1322000,1381999,1322.000,1382.000,mitdb,2,2,ARR,ARR,1,-140673748,-87456009,18238339,12794645,104,43,59,147,4235,596,43,102,1025,91,83,78,72,71,71,69,68,67,66,63,60,57,57,52,33,104,5,74,2,0,3,3724,143,1034,155,15,23,15,0,0,104,0,0,104,22,33,102,59,102,1025,2239,16,102,5784,2572,3548,480,967,188,163,25
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,23,1382000,1441999,1382.000,1442.000,mitdb,3,3,AFF,AFF,1,-122125003,-104524874,12058295,16384449,101,45,54,150,4519,630,45,99,957,87,76,70,69,69,69,65,64,61,56,56,55,54,54,52,27,101,5,64,5,0,0,4161,147,1005,126,13,16,13,0,0,101,0,0,101,21,27,99,54,99,957,2612,16,99,5454,2474,3584,495,1031,173,150,23
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,24,1442000,1501999,1442.000,1502.000,mitdb,2,2,ARR,ARR,1,-134307393,-87151723,13241104,8266267,100,44,54,141,4658,609,44,98,1017,92,80,77,75,75,74,72,69,64,62,59,56,54,54,54,35,99,3,47,2,0,1,3912,137,1026,130,13,17,13,0,0,99,0,0,99,22,35,98,54,98,1017,2573,16,98,5510,2656,3543,300,1000,183,164,19
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,25,1502000,1561999,1502.000,1562.000,mitdb,3,3,AFF,AFF,1,-142888247,-113963877,22718738,29798353,101,28,71,153,5055,401,28,99,1099,89,78,75,73,73,72,72,72,71,71,71,71,71,70,70,38,101,3,47,2,0,1,4304,152,1040,146,15,15,15,0,0,101,0,0,101,19,38,99,71,99,1099,2616,16,99,7171,2841,3666,297,1027,203,182,21
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,26,1562000,1621999,1562.000,1622.000,mitdb,3,3,AFF,AFF,1,-146911462,-103056786,12303061,32540928,102,27,73,152,4320,357,27,100,1146,88,82,81,80,78,75,75,75,75,75,73,73,73,72,71,41,102,6,70,6,0,0,3792,142,962,154,6,7,6,0,0,102,0,0,102,28,41,100,73,100,1146,2173,16,100,7300,2933,3384,588,389,210,192,18
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,27,1622000,1681999,1622.000,1682.000,mitdb,3,3,AFF,AFF,1,-141211383,-126201473,25718936,37457587,101,28,71,151,4467,401,28,99,1123,93,83,78,76,75,74,73,72,72,72,72,71,71,71,70,38,101,1,14,1,0,0,3933,147,970,118,14,15,14,0,0,101,0,0,101,19,38,99,71,99,1123,2277,16,99,7171,2903,3666,99,1186,200,184,16
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,28,1682000,1741999,1682.000,1742.000,mitdb,2,2,ARR,ARR,1,-150886933,-88845032,22374272,19523003,100,40,58,138,4387,551,40,98,1048,90,82,81,79,79,76,71,68,65,63,62,61,59,57,55,31,100,5,60,5,0,0,5129,133,998,121,16,23,16,0,0,100,0,0,100,23,31,98,58,98,1048,3623,12,98,5918,2737,3526,500,1322,194,168,26
100,train,ARR,2,233,0,32,train/ARR/233/233_30min_w000.mem,2000,1801999,29,1742000,1801999,1742.000,1802.000,mitdb,2,2,ARR,ARR,1,-142352710,-89396470,19318794,13435767,102,41,59,137,4117,549,41,100,1043,89,83,77,77,77,76,72,71,68,65,61,59,57,56,55,34,102,8,110,6,0,2,5003,131,986,141,5,17,5,0,0,102,0,0,102,17,34,100,59,100,1043,3373,12,100,5900,2670,3427,784,354,191,170,21
101,train,ARR,2,234,0,33,train/ARR/234/234_30min_w000.mem,2000,1801999,0,2000,61999,2.000,62.000,mitdb,0,0,NSR,NSR,1,26117323,-83965304,-72351629,-68561196,92,90,0,183,3226,1177,90,90,95,57,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3369,183,508,92,0,0,0,0,0,92,0,0,92,0,0,90,0,90,95,2686,16,90,0,270,3347,0,0,0,0,0
101,train,ARR,2,234,0,33,train/ARR/234/234_30min_w000.mem,2000,1801999,1,62000,121999,62.000,122.000,mitdb,0,0,NSR,NSR,1,25484680,-91518484,-67712516,-65487457,93,91,0,185,3226,1183,91,91,98,60,28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,3406,185,506,93,0,0,0,0,0,93,0,0,93,0,0,91,0,91,98,2680,16,91,0,275,3328,0,0,0,0,0
101,train,ARR,2,234,0,33,train/ARR/234/234_30min_w000.mem,2000,1801999,2,122000,181999,122.000,182.000,mitdb,0,0,NSR,NSR,1,23466168,-97581733,-63232927,-62650058,93,91,0,185,3196,1170,90,91,96,63,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3319,183,492,93,0,0,0,0,0,92,0,0,92,0,0,91,0,91,96,2623,16,91,0,270,3328,0,0,0,0,0
