case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,snapshot_id,snapshot_pred_class,snapshot_pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,ectopic_pair_count,qrs_maf_count,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,rbbb_delay_like_count,rbbb_delay_applied_count,pre_qrs_bump_count,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,v2_eerg_like_removed
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,8,3,AFF,1,-158175382,-62018639,5170581,12389900,90,37,51,0,5,220,37,88,930,21,23,23,0,0,3,0,90,121,1002,49,88,5795,2705,1522,2555,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9,3,AFF,1,-128407618,-20039603,-54553825,6880156,69,36,31,0,15,130,36,67,697,6,5,5,0,0,4,0,69,51,734,14,67,4626,2663,924,724,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,10,2,ARR,1,-125431042,-48603282,14241566,-37694253,74,19,53,4,183,51,19,72,896,27,7,4,0,4,3,0,74,98,976,22,72,7361,3185,687,945,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,11,2,ARR,1,-135977546,-38690041,-4927223,-16923581,71,37,32,0,5,111,37,69,606,17,8,8,0,0,1,0,71,66,655,17,69,4637,2248,768,1126,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,12,3,AFF,1,-184362641,-71948372,-57284626,103095938,123,57,64,0,7,276,58,121,1261,27,55,55,0,0,5,0,123,206,1352,115,121,5289,2667,1218,4471,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,13,3,AFF,1,-171772678,-96976457,-60488350,116534780,121,64,55,0,11,296,64,119,1181,19,64,64,0,0,2,0,121,204,1255,130,119,4621,2540,1184,5289,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,14,3,AFF,1,-159096960,-68025396,-27456497,49613452,102,51,49,0,110,235,52,100,977,18,38,38,0,0,3,0,102,146,1044,79,100,4900,2501,1156,3725,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,15,3,AFF,1,-175494168,-67533418,-7307061,44350536,117,71,44,43,1157,392,71,115,880,18,74,71,0,7,30,0,117,244,942,225,115,3826,1958,1413,6324,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,16,3,AFF,1,-173966928,-47190501,-37069414,60389629,113,59,52,75,2870,553,59,111,1065,20,52,45,0,23,22,0,113,214,1137,217,111,4684,2456,2399,4601,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,17,3,AFF,1,-160832803,-29528494,-58773158,53752112,99,50,47,161,4218,271,50,97,954,14,24,20,0,8,32,0,99,145,1015,245,97,4845,2517,1387,2424,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,18,3,AFF,1,-156339534,-50123800,-20158899,27087535,98,41,55,60,2290,315,40,96,1021,15,29,25,0,9,12,0,97,145,1091,135,96,5729,2722,2016,2989,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,19,3,AFF,1,-171406345,-28453077,-59786475,63388188,109,54,53,125,3572,268,53,107,1067,15,32,23,0,13,32,0,109,168,1135,225,107,4953,2552,1294,2935,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,20,3,AFF,1,-151707295,-43299243,-17600647,17474753,101,53,46,84,2808,583,53,99,979,15,26,19,0,12,16,0,101,134,1040,157,99,4646,2531,2816,2574,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,21,2,ARR,1,-94377281,-47064918,2547725,-49424769,45,14,29,4,671,112,14,43,470,9,22,19,0,7,5,0,45,91,508,57,43,6744,2798,2048,4888,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,22,2,ARR,1,-116603773,-71865026,46287887,-54250229,62,13,47,8,420,65,12,60,765,17,25,24,0,2,9,0,62,124,829,68,60,7833,3264,1386,4032,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,23,2,ARR,1,-112099064,-81675827,12257571,-15133931,79,41,35,10,756,372,41,77,641,15,41,37,0,8,3,0,78,139,691,99,76,4605,2131,2322,5256,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,24,3,AFF,1,-147404285,-53121646,-10474259,11830984,96,47,47,45,1899,301,48,94,884,11,27,25,0,6,11,0,96,127,942,114,94,5000,2407,1605,2812,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,25,3,AFF,1,-174687119,-70384850,-45931948,80395135,132,83,46,44,1465,456,83,130,1041,8,71,70,0,7,17,0,131,219,1095,209,129,3565,2049,1406,5419,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,26,3,AFF,1,-156101125,-111776491,-8697941,69520159,107,45,60,78,1877,311,45,105,1090,21,49,48,0,3,15,0,107,196,1171,193,105,5714,2657,1769,4579,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,27,3,AFF,1,-152158421,-42396627,-42382079,36594426,87,33,52,68,1856,119,33,85,967,14,18,18,0,1,7,0,87,110,1033,112,85,6117,2912,923,2068,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,28,3,AFF,1,-133570478,-54047248,-10344564,774461,86,33,51,20,1401,134,33,84,919,29,8,8,0,1,5,0,86,102,999,42,84,6071,2800,1039,930,0
52,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,29,3,AFF,1,-158501308,-78738152,-12862538,43837255,114,69,43,47,1473,539,69,112,929,14,70,69,0,5,20,0,114,221,986,211,112,3839,2123,1999,6140,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,0,3,AFF,1,-159779116,-52844731,-47094715,61339454,107,54,51,197,5597,398,54,105,1088,18,13,10,0,5,37,0,107,134,1157,262,105,4857,2652,1886,1214,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,1,3,AFF,1,-138455127,-66194876,-39550538,45532754,104,54,48,189,4785,468,54,102,950,17,14,12,0,2,21,0,104,114,1015,238,102,4705,2384,2218,1346,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,2,3,AFF,1,-162816572,-58888856,-48523059,71235083,111,55,54,210,5901,328,54,109,1113,19,17,13,0,4,39,0,110,146,1186,283,109,4954,2614,1554,1545,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,3,3,AFF,1,-152591900,-72063952,-45190809,70127512,124,77,45,253,6881,1049,77,122,1013,16,61,54,3,16,57,0,124,252,1074,444,122,3688,2125,3487,4919,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,4,3,AFF,1,-137929939,-35639754,-43952307,28697711,118,71,45,171,5579,1131,72,116,990,12,57,25,0,43,46,0,118,228,1047,342,116,3879,2184,4021,4830,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,5,3,AFF,1,-126559644,-49742146,-43379846,31548302,110,62,46,171,4957,1283,62,108,985,13,49,17,0,34,32,0,110,191,1044,303,108,4259,2334,5297,4454,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,6,3,AFF,1,-157613274,-56539232,-33566369,50978209,108,53,53,161,4673,518,53,106,1007,14,39,24,0,20,38,0,108,188,1074,282,106,5000,2432,2502,3611,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,7,3,AFF,1,-140670010,-62278692,-35590379,46543130,112,61,49,211,5962,892,62,110,1027,14,39,21,0,24,44,0,112,191,1090,339,110,4454,2390,3683,3482,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,8,3,AFF,1,-137658724,-47289689,-37888259,26202237,118,71,45,198,5310,716,71,116,989,15,35,26,0,14,20,0,118,155,1049,293,116,3879,2182,2581,2966,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,9,3,AFF,1,-167924055,-24551908,-37849374,37359505,107,59,46,181,4935,395,59,105,944,12,31,12,0,24,39,0,107,164,1002,287,105,4380,2301,1713,2897,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,10,3,AFF,1,-158519305,-44073491,-30051079,34947362,115,67,46,191,5377,583,67,113,943,12,41,30,0,19,45,0,115,193,1001,326,113,4070,2136,2227,3565,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,11,3,AFF,1,-169652840,-38094932,-84468925,96227538,113,56,55,203,5861,495,56,111,1156,13,46,29,0,29,31,0,113,203,1224,338,111,4954,2666,2262,4070,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,12,3,AFF,1,-168617890,-49228294,-30954930,48005943,117,65,50,199,5317,407,66,115,1025,14,19,13,0,7,24,0,117,127,1089,262,115,4347,2281,1578,1623,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,13,2,ARR,1,-95482474,-71035221,-9862000,-11231835,51,18,31,117,2535,167,19,49,516,9,29,27,0,5,53,0,51,154,556,231,49,6326,2695,2250,5686,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,14,3,AFF,1,-125254130,-72599544,-71654523,67261726,103,59,42,119,2311,218,59,101,934,15,41,41,0,0,9,0,103,148,991,210,101,4158,2367,945,3980,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,15,3,AFF,1,-104012596,-85363762,-44529887,34576145,104,60,41,126,2663,527,60,102,950,20,43,39,0,7,5,0,103,155,1011,220,101,4059,2384,2248,4174,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,16,3,AFF,1,-131779146,-97844971,-7041678,36499872,106,50,54,120,2836,617,50,104,1040,16,33,32,0,7,11,0,106,153,1110,203,104,5192,2560,3159,3113,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,17,3,AFF,1,-132238779,-56223404,-58043167,48506043,104,50,52,134,2820,391,50,102,1063,15,27,22,0,10,9,0,104,135,1130,202,102,5098,2667,2001,2596,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,18,3,AFF,1,-146653845,-66892149,-48052525,59664418,104,47,55,122,3040,206,47,102,1080,18,29,22,0,7,6,0,104,137,1153,186,102,5392,2710,1122,2788,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,19,3,AFF,1,-130312661,-102869751,-43306826,70557310,103,48,53,103,2293,412,47,101,1040,15,56,55,0,7,5,0,103,191,1108,226,101,5247,2636,2244,5436,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,20,3,AFF,1,-164314578,-77096535,-92019045,127759167,128,61,65,138,2682,426,61,126,1292,14,53,48,0,14,19,0,127,213,1371,272,126,5158,2625,1787,4173,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,21,3,AFF,1,-144204337,-96157877,-13906081,51945485,104,41,61,138,3004,263,41,102,1100,26,52,51,0,6,17,0,104,213,1187,264,102,5980,2760,1642,5000,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,22,3,AFF,1,-129258479,-77058678,-17679832,24254955,93,40,51,109,2681,367,40,91,945,21,15,10,0,6,6,0,93,109,1017,146,91,5604,2658,2348,1612,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,23,3,AFF,1,-137292699,-95854787,-37324366,66381979,102,39,61,139,3224,273,39,100,1069,19,41,39,0,4,6,0,102,170,1149,229,100,6100,2736,1792,4019,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,24,3,AFF,1,-128693612,-85100451,-67313392,78500740,103,49,52,141,3297,229,49,101,1026,23,50,50,0,3,6,0,103,184,1101,250,101,5148,2600,1196,4854,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,25,3,AFF,1,-134672206,-85152176,-49574233,67432355,121,59,60,123,2439,583,59,119,1173,30,46,40,0,13,5,0,121,194,1263,227,119,5042,2523,2529,3801,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,26,3,AFF,1,-136016147,-92266709,-42984386,69118439,93,43,48,154,3097,344,43,91,908,10,55,51,0,12,11,0,93,187,966,283,91,5274,2554,2048,5913,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,27,3,AFF,1,-138606869,-84836831,6786818,21249966,102,44,56,155,3609,569,44,100,1057,23,26,20,0,8,16,0,102,149,1136,225,100,5600,2705,3310,2549,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,28,3,AFF,1,-129388436,-56768414,-77319987,63996717,97,49,46,131,3137,145,49,95,948,23,45,44,0,1,9,0,97,168,1017,230,95,4842,2554,757,4639,0
53,train,AFF,3,06426,10,4,train/AFF/06426/06426_30min_w010.mem,29,3,AFF,1,-134951353,-29843766,-84232654,50721651,97,55,40,170,4231,210,55,95,892,11,12,9,0,3,6,0,96,81,943,200,95,4210,2403,977,1250,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,0,3,AFF,1,-132970605,-66841236,-60709778,58227104,93,48,43,184,5313,137,47,91,888,14,27,27,0,0,5,0,92,116,945,243,91,4725,2498,746,2934,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,1,3,AFF,1,-164511848,-12985867,-85958100,68014351,97,48,47,178,5099,156,47,95,984,18,17,14,0,8,20,0,97,124,1049,237,95,4947,2651,849,1752,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,2,3,AFF,1,-161820527,-63604338,-33648024,58888109,92,31,59,171,4854,208,30,90,1047,15,36,33,0,10,28,0,92,181,1121,278,90,6555,2978,1774,3913,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,3,3,AFF,1,-165835655,-14059643,-80004479,65014021,90,38,50,177,5443,129,38,88,945,17,13,8,0,8,23,0,90,119,1012,229,88,5681,2749,869,1444,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,4,3,AFF,1,-151255507,-45222941,-57235319,57026015,89,41,46,175,5104,153,41,87,913,18,5,5,0,0,29,0,89,103,977,214,87,5287,2686,955,561,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,5,3,AFF,1,-158768455,-57753219,-52400233,70496376,87,29,56,173,5045,86,29,85,996,20,0,0,0,0,18,0,87,94,1072,191,85,6588,2999,759,0,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,6,3,AFF,1,-165151445,-51767884,-48056806,65656297,90,30,58,175,4927,82,30,88,1026,18,1,0,0,1,17,0,90,95,1102,194,88,6590,2984,699,111,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,7,3,AFF,1,-157122661,-59829732,-46062081,64849043,93,38,53,179,5106,190,39,91,978,19,10,9,0,1,28,0,93,120,1050,227,91,5824,2751,1247,1075,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,8,3,AFF,1,-150002306,-29781260,-72777398,57354763,86,45,39,169,4971,130,46,84,814,7,10,8,0,3,27,0,86,94,860,217,84,4642,2480,723,1162,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,9,3,AFF,1,-150655940,-52434165,-38254667,44657028,89,35,52,177,5348,103,37,87,939,23,2,2,0,0,21,0,89,100,1014,202,87,5977,2763,712,224,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,10,3,AFF,1,-157389555,-55514468,-26720802,41861618,87,29,56,173,5209,86,29,85,980,28,3,3,0,0,19,0,87,109,1064,198,85,6588,2951,759,344,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,11,3,AFF,1,-157360973,-49797686,-26059396,34440819,90,34,54,173,4992,123,33,88,967,24,20,20,0,1,22,0,90,141,1045,236,88,6136,2813,954,2222,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,12,3,AFF,1,-156054280,-57928298,-45181558,60742362,96,43,51,148,4074,209,44,94,1009,17,19,17,0,3,29,0,96,136,1077,216,94,5425,2747,1216,1979,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,13,3,AFF,1,-150149041,-47654696,-38710971,40542236,87,39,46,151,4131,129,39,85,857,14,19,18,0,1,21,0,87,119,917,210,85,5411,2581,846,2183,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,14,3,AFF,1,-157453500,-60261297,-23502671,42455493,90,35,53,159,4353,127,35,88,922,23,16,16,0,1,26,0,90,135,998,218,88,6022,2682,928,1777,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,15,3,AFF,1,-157585308,-46141572,-60124979,64957531,90,37,51,173,4915,109,37,88,936,15,14,14,0,0,30,0,90,124,1002,231,88,5795,2722,754,1555,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,16,3,AFF,1,-159289362,-40042961,-60776777,63435950,94,43,49,185,5235,126,42,92,981,21,12,11,0,1,28,0,94,122,1051,237,92,5326,2729,768,1276,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,17,3,AFF,1,-147428992,-54344063,-39383906,44792304,89,40,47,172,5165,114,40,87,910,20,20,20,0,0,28,0,88,135,977,240,87,5402,2677,729,2272,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,18,3,AFF,1,-160155104,-30611359,-45828674,41008265,90,37,51,178,5351,84,37,88,977,23,11,8,0,5,21,0,90,119,1051,223,88,5795,2842,581,1222,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,19,3,AFF,1,-137956170,-39575785,-58825626,42333459,90,48,40,171,4706,159,48,88,849,19,16,16,0,0,30,0,90,121,908,233,88,4545,2469,848,1777,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,20,3,AFF,1,-155469121,-44851886,-55996558,59021958,89,36,50,170,4712,131,36,87,940,20,12,12,0,0,23,0,88,117,1010,217,86,5813,2765,931,1363,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,21,3,AFF,1,-163168831,-63464504,-18427345,46676252,90,35,53,155,4157,205,35,88,962,16,6,3,0,4,27,0,89,109,1031,195,88,6022,2798,1499,674,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,22,3,AFF,1,-148028700,-37950686,-63337091,56585934,95,42,50,170,4440,169,42,93,1015,16,22,17,0,8,27,0,94,140,1081,244,92,5434,2793,1030,2340,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,23,3,AFF,1,-162522881,-82701702,-22521542,64849730,95,35,58,175,5216,399,35,93,1012,14,13,12,0,1,30,0,95,128,1084,231,93,6236,2785,2918,1368,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,24,3,AFF,1,-148782917,-67215779,-30535764,49222252,93,40,51,183,5484,195,40,91,995,23,21,20,0,1,34,0,93,150,1069,259,91,5604,2799,1248,2258,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,25,3,AFF,1,-147272077,-45245790,-66528236,61260646,89,42,44,174,5104,161,41,87,863,11,16,16,0,0,29,0,88,116,918,235,86,5116,2539,1005,1818,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,26,3,AFF,1,-169084465,-55541696,-48592129,72618669,92,35,55,168,5193,105,35,90,958,18,11,11,0,0,25,0,92,120,1031,215,90,6111,2724,768,1195,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,27,3,AFF,1,-166982613,-57040858,-56204652,79146960,91,33,56,177,5508,131,33,89,1021,14,2,2,0,0,32,0,91,106,1091,213,89,6292,2936,1016,219,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,28,3,AFF,1,-153504716,-61235524,-32164728,48912252,87,37,48,159,4380,203,37,85,895,13,13,12,0,1,23,0,87,110,956,208,85,5647,2695,1404,1494,0
54,train,AFF,3,06426,14,6,train/AFF/06426/06426_30min_w014.mem,29,3,AFF,1,-157346098,-57567196,-59740181,76431154,92,38,52,181,5329,135,38,90,980,15,0,0,0,0,34,0,92,101,1047,215,90,5777,2787,909,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,0,3,AFF,1,-69544226,-142652576,-84672722,96101946,99,47,50,193,2280,407,47,97,929,9,0,0,0,0,0,0,99,59,988,193,97,5154,2451,2216,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,1,3,AFF,1,-60078444,-132281831,-92128468,86566220,102,54,46,195,2325,474,54,100,968,15,0,0,0,0,0,0,102,61,1029,195,100,4600,2478,2247,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,2,3,AFF,1,-51066857,-117984623,-91993852,64700954,98,58,38,193,2314,524,59,96,864,13,0,0,0,0,0,0,98,51,915,193,96,3958,2304,2273,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,3,3,AFF,1,-54057115,-139826635,-58248014,55769266,100,55,43,189,2302,486,54,98,885,18,0,0,0,0,0,0,99,61,946,189,98,4387,2311,2304,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,4,3,AFF,1,-65054702,-122089210,-69560137,57124509,110,72,36,209,2464,610,72,108,822,10,0,0,0,0,0,0,110,46,868,209,108,3333,1948,2168,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,5,3,AFF,1,-61883521,-128373178,-69157782,61049780,104,63,39,201,2374,491,62,102,884,12,0,0,0,0,0,0,104,51,935,201,102,3823,2218,2027,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,6,3,AFF,1,-58010732,-127212469,-86594614,74618990,102,57,43,201,2316,445,57,100,904,12,0,0,0,0,0,0,102,55,959,201,100,4300,2314,1998,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,7,3,AFF,1,-56849806,-121631862,-81347850,59888154,101,60,39,193,2271,508,60,99,878,5,0,0,0,0,0,0,101,44,922,193,99,3939,2270,2167,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,8,3,AFF,1,-52424704,-114229465,-80682867,50789641,98,61,35,181,2075,487,61,96,837,11,0,0,0,0,0,0,98,46,883,181,96,3645,2232,2043,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,9,3,AFF,1,-49263015,-110802575,-99144979,64141194,99,59,37,191,2137,470,59,97,906,12,0,0,0,0,0,0,98,49,955,191,96,3854,2391,2039,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,10,3,AFF,1,-45649532,-128455992,-53057909,32408777,94,57,35,181,2041,455,57,92,808,17,0,0,0,0,0,0,94,52,860,181,92,3804,2248,2043,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,11,3,AFF,1,-55375608,-123854256,-88783468,71995833,96,51,43,191,2052,397,51,94,900,15,0,0,0,0,0,0,96,58,958,191,94,4574,2451,1992,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,12,3,AFF,1,-62423964,-129191099,-99241120,92489695,96,47,47,191,1976,326,47,94,960,9,0,0,0,0,0,0,96,56,1016,191,94,5000,2614,1775,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,13,3,AFF,1,-49160068,-133511026,-63353887,50963644,94,54,38,185,1972,388,54,92,847,18,0,0,0,0,0,0,93,56,903,185,92,4130,2356,1839,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,14,3,AFF,1,-32873756,-81562229,-93567148,13631276,96,71,23,185,2116,568,71,94,748,6,3,2,0,1,0,0,95,35,777,191,94,2446,2037,2048,315,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,15,3,AFF,1,-44696375,-103229222,-83095055,36712101,90,57,31,173,1820,390,56,88,755,10,0,0,0,0,0,0,90,41,796,173,88,3522,2196,1782,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,16,3,AFF,1,-46952642,-110454237,-84473738,47319382,94,58,33,178,1861,420,58,92,831,13,1,1,0,0,0,0,93,48,877,180,91,3626,2312,1853,107,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,17,3,AFF,1,-47072349,-112110167,-99375609,63207127,94,56,36,182,1970,451,57,92,860,9,0,0,0,0,0,0,94,45,905,182,92,3913,2393,2025,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,18,3,AFF,1,-68047730,-115495577,-87656417,74139489,97,50,45,185,2014,381,50,95,956,13,1,1,0,0,0,0,97,60,1014,187,95,4736,2576,1950,103,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,19,3,AFF,1,-45062291,-107282746,-87245540,43616835,96,62,32,185,1897,481,62,94,813,6,1,1,0,0,0,0,96,40,851,187,94,3404,2214,1986,104,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,20,3,AFF,1,-37859242,-127128482,-54195769,25913452,91,62,27,175,1793,433,62,89,715,14,0,0,0,0,0,0,91,41,756,175,89,3033,2056,1787,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,21,3,AFF,1,-61861875,-92857732,-77073387,37114178,90,50,38,177,1872,379,51,88,860,15,1,1,0,0,2,0,90,57,913,181,88,4318,2501,1902,111,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,22,3,AFF,1,-50376076,-120847368,-87022654,62261579,95,52,41,185,2017,454,52,93,859,11,0,0,0,0,0,0,95,52,911,185,93,4408,2364,2235,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,23,3,AFF,1,-44475720,-116569416,-90109128,56879179,95,53,40,189,2139,451,53,93,871,13,0,0,0,0,0,0,95,53,924,189,93,4301,2397,2178,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,24,3,AFF,1,-75556591,-126240333,-91775268,92849886,99,43,54,197,2151,344,43,97,1070,15,1,1,0,0,0,0,99,71,1139,199,97,5567,2823,2048,101,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,25,3,AFF,1,-42212067,-103624640,-114089072,66844838,105,68,35,203,2358,538,68,103,940,13,0,0,0,0,0,0,105,48,988,203,103,3398,2336,2025,0,0
55,train,AFF,3,06995,1,9,train/AFF/06995/06995_30min_w001.mem,26,3,AFF,1,-43116001,-112649997,-99162705,61526382,101,65,34,201,2137,481,63,99,898,14,0,0,0,0,0,0,100,48,946,201,99,3434,2322,1954,0,0
