case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
10,train,16265,0010,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0010_NSR_16265_60s_60410000ms.mem,57,57,0,57,57,0,49,49,0,6,6,0,114,114,0,3633,3633,0,1225,1225,0,49,49,0,55,55,0,261,261,0,49,49,0,42,42,0,34,34,0,27,27,0,23,23,0,19,19,0,11,11,0,10,10,0,10,10,0,10,10,0,8,8,0,6,6,0,4,4,0,4,4,0,4,4,0,2,2,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,0,114,114,0,765,765,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,57,57,0,4,4,0,2,2,0,55,55,0,6,6,0,55,55,0,261,261,0,16219054,16219054,0,-101517713,-101517713,0,-5078913,-5078913,0,-107045575,-107045575,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
11,train,16265,0011,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0011_NSR_16265_60s_65230000ms.mem,75,75,0,75,75,0,69,69,0,4,4,0,149,149,0,4024,4024,0,1707,1707,0,69,69,0,73,73,0,207,207,0,49,49,0,34,34,0,28,28,0,22,22,0,15,15,0,10,10,0,9,9,0,8,8,0,7,7,0,7,7,0,6,6,0,5,5,0,3,3,0,2,2,0,2,2,0,1,1,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,4686,0,149,149,0,850,850,0,94,94,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,75,75,0,17,17,0,1,1,0,73,73,0,4,4,0,73,73,0,207,207,0,3605612,3605612,0,-62561049,-62561049,0,-19116711,-19116711,0,-121073430,-121073430,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
12,train,16265,0012,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0012_NSR_16265_60s_65690000ms.mem,56,56,0,56,56,0,54,54,0,0,0,0,110,110,0,2926,2926,0,1241,1241,0,54,54,0,54,54,0,179,179,0,46,46,0,39,39,0,32,32,0,22,22,0,13,13,0,11,11,0,6,6,0,4,4,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,8,8,0,85,85,0,2,2,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294,4294,0,110,110,0,589,589,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,54,54,0,0,0,0,54,54,0,179,179,0,32107919,32107919,0,-47426341,-47426341,0,-52169099,-52169099,0,-125006528,-125006528,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
13,train,16265,0013,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0013_NSR_16265_60s_66760000ms.mem,58,58,0,58,58,0,54,54,0,2,2,0,115,115,0,3066,3066,0,1239,1239,0,54,54,0,56,56,0,217,217,0,48,48,0,38,38,0,31,31,0,25,25,0,17,17,0,15,15,0,12,12,0,9,9,0,6,6,0,4,4,0,3,3,0,3,3,0,3,3,0,2,2,0,1,1,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,3057,0,115,115,0,637,637,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,56,56,0,2,2,0,56,56,0,217,217,0,33935536,33935536,0,-86683552,-86683552,0,-32706617,-32706617,0,-111520852,-111520852,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
14,train,16265,0014,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0014_NSR_16265_60s_67300000ms.mem,58,58,0,58,58,0,53,53,0,3,3,0,115,115,0,3055,3055,0,1219,1219,0,53,53,0,56,56,0,194,194,0,45,45,0,37,37,0,29,29,0,23,23,0,18,18,0,12,12,0,8,8,0,4,4,0,4,4,0,4,4,0,3,3,0,2,2,0,2,2,0,2,2,0,1,1,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,3509,0,115,115,0,616,616,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,56,56,0,3,3,0,56,56,0,194,194,0,38019282,38019282,0,-86844522,-86844522,0,-30875069,-30875069,0,-117088668,-117088668,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
15,train,16265,0015,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0015_NSR_16265_60s_67640000ms.mem,58,58,0,58,58,0,49,49,0,7,7,0,111,111,0,3057,3057,0,1127,1127,0,49,49,0,56,56,0,287,287,0,52,52,0,44,44,0,39,39,0,34,34,0,28,28,0,18,18,0,15,15,0,11,11,0,8,8,0,7,7,0,7,7,0,6,6,0,6,6,0,6,6,0,6,6,0,0,0,0,58,58,0,2,2,0,8,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,4555,0,111,111,0,625,625,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,58,58,0,4,4,0,0,0,0,56,56,0,7,7,0,56,56,0,287,287,0,15867025,15867025,0,-90686331,-90686331,0,-13675061,-13675061,0,-107967177,-107967177,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
16,train,16265,0016,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0016_NSR_16265_60s_69100000ms.mem,59,59,0,59,59,0,57,57,0,0,0,0,117,117,0,3194,3194,0,1311,1311,0,57,57,0,57,57,0,186,186,0,47,47,0,41,41,0,29,29,0,25,25,0,17,17,0,12,12,0,8,8,0,3,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3958,0,117,117,0,655,655,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,57,57,0,0,0,0,57,57,0,186,186,0,45919785,45919785,0,-91205927,-91205927,0,-36342827,-36342827,0,-115286801,-115286801,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
17,train,16265,0017,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0017_NSR_16265_60s_73170000ms.mem,59,59,0,59,59,0,56,56,0,1,1,0,118,118,0,3599,3599,0,1344,1344,0,56,56,0,57,57,0,238,238,0,50,50,0,46,46,0,37,37,0,29,29,0,22,22,0,20,20,0,15,15,0,9,9,0,6,6,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,3860,0,118,118,0,739,739,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,57,57,0,1,1,0,57,57,0,238,238,0,38948470,38948470,0,-90113919,-90113919,0,-32024671,-32024671,0,-113386856,-113386856,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
18,train,16483,0018,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0056_NSR_16483_60s_2410000ms.mem,97,97,0,97,97,0,94,94,0,1,1,0,191,191,0,3082,3082,0,1250,1250,0,94,94,0,95,95,0,106,106,0,52,52,0,23,23,0,11,11,0,6,6,0,4,4,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,97,97,0,3,3,0,13,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982,4982,0,191,191,0,543,543,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,95,95,0,1,1,0,95,95,0,106,106,0,18998301,18998301,0,-57516160,-57516160,0,-85732738,-85732738,0,-73692778,-73692778,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
19,train,16483,0019,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0057_NSR_16483_60s_2500000ms.mem,92,92,0,92,92,0,89,89,0,1,1,0,183,183,0,3228,3228,0,1151,1151,0,89,89,0,90,90,0,63,63,0,36,36,0,11,11,0,3,3,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,92,92,0,1,1,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,4145,0,181,181,0,569,569,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,90,90,0,1,1,0,90,90,0,63,63,0,18879402,18879402,0,-30566562,-30566562,0,-104867311,-104867311,0,-80716446,-80716446,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
20,train,16483,0020,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0058_NSR_16483_60s_5120000ms.mem,90,90,0,90,90,0,87,87,0,1,1,0,179,179,0,2555,2555,0,972,972,0,87,87,0,88,88,0,83,83,0,45,45,0,18,18,0,6,6,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,90,90,0,1,1,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4284,4284,0,178,178,0,388,388,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,90,90,0,9,9,0,0,0,0,88,88,0,1,1,0,88,88,0,83,83,0,23681616,23681616,0,-57411384,-57411384,0,-87307744,-87307744,0,-75705942,-75705942,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
21,train,16483,0021,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0059_NSR_16483_60s_9250000ms.mem,93,93,0,93,93,0,91,91,0,0,0,0,185,185,0,3359,3359,0,1253,1253,0,91,91,0,91,91,0,70,70,0,38,38,0,8,8,0,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,4,4,0,30,30,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799,3799,0,180,180,0,636,636,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,91,91,0,0,0,0,91,91,0,70,70,0,12103987,12103987,0,-9253484,-9253484,0,-116122773,-116122773,0,-83740386,-83740386,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
22,train,16483,0022,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0060_NSR_16483_60s_15650000ms.mem,95,95,0,95,95,0,93,93,0,0,0,0,189,189,0,3298,3298,0,1394,1394,0,93,93,0,93,93,0,42,42,0,34,34,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,1,1,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,3258,0,189,189,0,565,565,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,93,93,0,0,0,0,93,93,0,42,42,0,33365569,33365569,0,-34901696,-34901696,0,-107961495,-107961495,0,-88294117,-88294117,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
23,train,16483,0023,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0061_NSR_16483_60s_21740000ms.mem,88,88,0,88,88,0,83,83,0,3,3,0,175,175,0,3077,3077,0,1144,1144,0,83,83,0,86,86,0,148,148,0,46,46,0,28,28,0,18,18,0,11,11,0,7,7,0,7,7,0,7,7,0,7,7,0,5,5,0,5,5,0,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,88,88,0,8,8,0,55,55,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,2611,0,170,170,0,590,590,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,88,88,0,1,1,0,1,1,0,86,86,0,3,3,0,86,86,0,148,148,0,7523312,7523312,0,-34463665,-34463665,0,-83837129,-83837129,0,-85471520,-85471520,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
24,train,16483,0024,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0062_NSR_16483_60s_22600000ms.mem,81,81,0,81,81,0,77,77,0,2,2,0,159,159,0,2782,2782,0,1071,1071,0,77,77,0,79,79,0,122,122,0,45,45,0,27,27,0,12,12,0,6,6,0,4,4,0,4,4,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,2,2,0,2,2,0,2,2,0,0,0,0,81,81,0,1,1,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,2954,0,159,159,0,431,431,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,2,2,0,0,0,0,79,79,0,2,2,0,79,79,0,122,122,0,21200019,21200019,0,-67688373,-67688373,0,-63024359,-63024359,0,-88060212,-88060212,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
25,train,16483,0025,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0063_NSR_16483_60s_24790000ms.mem,83,83,0,83,83,0,81,81,0,0,0,0,165,165,0,2859,2859,0,1021,1021,0,81,81,0,81,81,0,23,23,0,20,20,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,1,1,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037,3037,0,165,165,0,454,454,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,81,81,0,0,0,0,81,81,0,23,23,0,21789981,21789981,0,-14663945,-14663945,0,-104502029,-104502029,0,-98332950,-98332950,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
26,train,16483,0026,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0064_NSR_16483_60s_25180000ms.mem,81,81,0,81,81,0,79,79,0,0,0,0,161,161,0,2822,2822,0,1025,1025,0,79,79,0,79,79,0,39,39,0,29,29,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564,4564,0,161,161,0,432,432,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,79,79,0,0,0,0,79,79,0,39,39,0,26262593,26262593,0,-34164401,-34164401,0,-99447460,-99447460,0,-88438983,-88438983,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
27,train,16483,0027,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0065_NSR_16483_60s_37100000ms.mem,86,86,0,86,86,0,75,75,0,9,9,0,163,163,0,2857,2857,0,962,962,0,74,74,0,84,84,0,212,212,0,36,36,0,19,19,0,15,15,0,14,14,0,14,14,0,14,14,0,14,14,0,14,14,0,14,14,0,12,12,0,10,10,0,9,9,0,9,9,0,9,9,0,9,9,0,6,6,0,86,86,0,3,3,0,15,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3349,3349,0,160,160,0,449,449,0,217,217,0,1,1,0,6,6,0,1,1,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,86,86,0,5,5,0,6,6,0,84,84,0,9,9,0,84,84,0,212,212,0,-24253401,-24253401,0,-21208929,-21208929,0,-58888693,-58888693,0,-91660787,-91660787,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
28,train,16483,0028,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0066_NSR_16483_60s_40630000ms.mem,87,87,0,87,87,0,83,83,0,2,2,0,170,170,0,3293,3293,0,1243,1243,0,83,83,0,85,85,0,71,71,0,23,23,0,12,12,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,2,2,0,2,2,0,2,2,0,0,0,0,87,87,0,7,7,0,53,53,0,1,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613,3613,0,170,170,0,646,646,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,87,87,0,2,2,0,0,0,0,85,85,0,2,2,0,85,85,0,71,71,0,22135549,22135549,0,10672784,10672784,0,-129113033,-129113033,0,-96044634,-96044634,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
29,train,16483,0029,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\train\0067_NSR_16483_60s_50710000ms.mem,74,74,0,74,74,0,68,68,0,4,4,0,145,145,0,2858,2858,0,1140,1140,0,68,68,0,72,72,0,142,142,0,51,51,0,25,25,0,15,15,0,8,8,0,6,6,0,5,5,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0,3,3,0,3,3,0,3,3,0,3,3,0,1,1,0,74,74,0,1,1,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,4483,0,145,145,0,481,481,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,2,2,0,1,1,0,72,72,0,4,4,0,72,72,0,142,142,0,34442544,34442544,0,-88371312,-88371312,0,-48481131,-48481131,0,-95892745,-95892745,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
