case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,old_case_id,old_balanced_split
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,3,18182000,18241999,18182.000,18242.000,nsrdb,0,0,NSR,NSR,1,33594259,-38493665,-100854160,-88651250,84,82,0,167,2889,1020,82,82,50,27,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3117,167,442,93,0,0,0,0,0,84,0,0,84,0,0,82,0,82,50,2734,16,82,0,156,3184,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,4,18242000,18301999,18242.000,18302.000,nsrdb,0,0,NSR,NSR,1,23733927,-60166732,-81533017,-79710212,83,81,0,165,2904,1052,81,81,65,44,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,5191,165,463,92,0,0,0,0,0,83,0,0,83,0,0,81,0,81,65,4049,8,81,0,205,3324,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,5,18302000,18361999,18302.000,18362.000,nsrdb,0,0,NSR,NSR,1,22735646,-31887353,-103040149,-83580927,84,82,0,167,2843,973,82,82,37,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3096,167,430,86,0,0,0,0,0,84,0,0,84,0,0,82,0,82,37,2673,16,82,0,115,3037,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,6,18362000,18421999,18362.000,18422.000,nsrdb,0,0,NSR,NSR,1,19840322,-31826150,-92622255,-92645408,84,82,0,167,2899,1062,82,82,34,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,6,1,0,0,3147,167,476,98,0,0,0,0,0,84,0,0,84,0,0,82,0,82,34,2769,16,82,0,106,3315,119,0,2,0,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,7,18422000,18481999,18422.000,18482.000,nsrdb,0,0,NSR,NSR,1,22088891,-43623899,-89840708,-85371516,84,82,0,167,2780,980,82,82,53,37,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,5,1,0,0,3043,167,429,86,0,0,0,0,0,84,0,0,84,0,0,82,0,82,53,2647,16,82,0,165,3059,119,0,2,0,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,8,18482000,18541999,18482.000,18542.000,nsrdb,0,0,NSR,NSR,1,23266227,-30652034,-104579642,-83578654,85,83,0,169,2852,987,83,83,41,30,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3103,169,451,93,0,0,0,0,0,85,0,0,85,0,0,83,0,83,41,2704,16,83,0,126,3044,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,9,18542000,18601999,18542.000,18602.000,nsrdb,0,0,NSR,NSR,1,21269001,-30666332,-97942160,-89112654,84,82,0,167,2876,1041,82,82,33,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3108,167,455,93,0,0,0,0,0,84,0,0,84,0,0,82,0,82,33,2709,16,82,0,103,3249,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,10,18602000,18661999,18602.000,18662.000,nsrdb,0,0,NSR,NSR,1,24622031,-31234207,-98249472,-91330411,83,81,0,165,2902,1048,81,81,41,30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,5,1,0,0,3133,165,449,99,0,0,0,0,0,83,0,0,83,0,0,81,0,81,41,2703,16,81,0,129,3312,120,0,2,0,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,11,18662000,18721999,18662.000,18722.000,nsrdb,0,0,NSR,NSR,1,31711296,-54873578,-84771116,-88300778,84,82,0,167,2835,1064,82,82,70,40,18,8,2,1,1,0,0,0,0,0,0,0,0,0,0,84,1,6,1,0,0,3087,167,401,90,0,0,0,0,0,84,0,0,84,0,0,82,0,82,70,2685,16,82,0,218,3321,119,0,3,1,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,12,18722000,18781999,18722.000,18782.000,nsrdb,0,0,NSR,NSR,1,24465713,-34753018,-96213420,-89715726,84,82,0,167,2904,1042,82,82,48,32,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,5,1,0,0,3110,167,433,94,0,0,0,0,0,84,0,0,84,0,0,82,0,82,48,2724,16,82,0,149,3253,119,0,2,0,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,13,18782000,18841999,18782.000,18842.000,nsrdb,0,0,NSR,NSR,1,24327665,-40272204,-96211956,-84260655,83,81,0,165,2849,1039,81,81,46,34,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,3475,165,431,86,0,0,0,0,0,83,0,0,83,0,0,81,0,81,46,2999,12,81,0,145,3283,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,14,18842000,18901999,18842.000,18902.000,nsrdb,0,0,NSR,NSR,1,23513070,-28895899,-106503450,-83530980,86,84,0,171,2864,1008,84,84,42,30,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,3085,171,431,90,0,0,0,0,0,86,0,0,86,0,0,84,0,84,42,2708,16,84,0,128,3072,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,15,18902000,18961999,18902.000,18962.000,nsrdb,0,0,NSR,NSR,1,18482749,-34371366,-95984920,-85068709,85,83,0,169,2874,1005,83,83,33,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,5187,169,441,93,0,0,0,0,0,85,0,0,85,0,0,83,0,83,33,4065,8,83,0,101,3099,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,16,18962000,19021999,18962.000,19022.000,nsrdb,0,0,NSR,NSR,1,18360002,-34305739,-96411374,-84770397,85,83,0,169,2919,1070,83,83,44,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,10,2,0,0,3158,169,455,97,0,0,0,0,0,85,0,0,85,0,0,83,0,83,44,2742,16,83,0,135,3300,235,0,4,0,4,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,17,19022000,19081999,19022.000,19082.000,nsrdb,0,0,NSR,NSR,1,22455009,-36755101,-99949087,-81770460,85,83,0,169,2844,976,82,83,44,33,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3397,167,432,95,0,0,0,0,0,84,0,0,84,0,0,83,0,83,44,3103,12,83,0,135,3047,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,18,19082000,19141999,19082.000,19142.000,nsrdb,0,0,NSR,NSR,1,22602178,-62256153,-79978402,-78461005,83,81,0,165,2953,1053,81,81,65,44,14,4,2,1,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,5213,165,463,103,0,0,0,0,0,83,0,0,83,0,0,81,0,81,65,4025,8,81,0,205,3328,0,0,1,1,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,19,19142000,19201999,19142.000,19202.000,nsrdb,0,0,NSR,NSR,1,26277291,-25146428,-107900011,-88444073,84,82,0,167,2837,1064,82,82,35,25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4224,167,426,87,0,0,0,0,0,84,0,0,84,0,0,82,0,82,35,3349,10,82,0,109,3321,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,20,19202000,19261999,19202.000,19262.000,nsrdb,0,0,NSR,NSR,1,23269480,-39339328,-99289162,-80845488,87,85,0,173,2982,1048,85,85,52,34,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,3321,173,479,137,0,0,0,0,0,87,0,0,87,0,0,85,0,85,52,2841,16,85,0,156,3156,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,21,19262000,19321999,19262.000,19322.000,nsrdb,0,0,NSR,NSR,1,12924850,5243976,-126135803,-87370228,96,94,0,191,3201,1113,93,94,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,12,2,0,0,3021,189,532,111,0,0,0,0,0,95,0,0,95,0,0,94,0,94,24,2356,24,94,0,65,3063,208,0,4,0,4,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,22,19322000,19381999,19322.000,19382.000,nsrdb,0,0,NSR,NSR,1,23310763,-30385791,-105315909,-83182948,86,84,0,171,2943,1008,84,84,43,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,3158,171,486,158,0,0,0,0,0,86,0,0,86,0,0,84,0,84,43,2782,16,84,0,131,3072,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,23,19382000,19441999,19382.000,19442.000,nsrdb,0,0,NSR,NSR,1,20318046,-46030468,-93411410,-78034637,85,83,0,169,2896,996,83,83,45,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3107,169,475,163,0,0,0,0,0,85,0,0,85,0,0,83,0,83,45,2762,16,83,0,138,3072,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,24,19442000,19501999,19442.000,19502.000,nsrdb,0,0,NSR,NSR,1,20956188,-26322246,-101490309,-89288533,84,82,0,167,2884,1065,82,82,42,30,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,11,2,0,0,3087,167,455,148,0,0,0,0,0,84,0,0,84,0,0,82,0,82,42,2742,16,82,0,131,3324,238,0,4,0,4,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,25,19502000,19561999,19502.000,19562.000,nsrdb,0,0,NSR,NSR,1,25713926,-29948429,-99093430,-92446497,83,81,0,165,2868,1041,81,81,44,29,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,6,1,0,0,3063,165,435,143,0,0,0,0,0,83,0,0,83,0,0,81,0,81,44,2737,16,81,0,139,3290,120,0,2,0,2,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,26,19562000,19621999,19562.000,19622.000,nsrdb,0,0,NSR,NSR,1,34695141,-47331236,-93109949,-89680331,81,79,0,161,2829,1080,79,79,64,31,17,5,4,2,1,1,1,1,1,0,0,0,0,0,0,81,0,0,0,0,0,3474,161,437,114,0,0,0,0,0,81,0,0,81,0,0,79,0,79,64,3017,12,79,0,207,3499,0,0,2,2,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,27,19622000,19681999,19622.000,19682.000,nsrdb,0,0,NSR,NSR,1,24555760,-53720494,-85105954,-83340552,81,79,0,161,2880,1076,79,79,48,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,3028,161,445,141,0,0,0,0,0,81,0,0,81,0,0,79,0,79,48,2666,16,79,0,155,3486,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,28,19682000,19741999,19682.000,19742.000,nsrdb,0,0,NSR,NSR,1,26715378,-21700032,-109759278,-90296688,83,81,0,165,2864,1050,81,81,31,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3028,163,442,131,0,0,0,0,0,82,0,0,82,0,0,81,0,81,31,2690,16,81,0,97,3318,0,0,0,0,0,8,train
95,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,29,19742000,19801999,19742.000,19802.000,nsrdb,0,0,NSR,NSR,1,23987165,-42680380,-94489813,-83473124,83,81,0,165,2885,1040,81,81,45,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,5135,165,467,159,0,0,0,0,0,83,0,0,83,0,0,81,0,81,45,4033,8,81,0,142,3286,0,0,0,0,0,8,train
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,0,57602000,57661999,57602.000,57662.000,nsrdb,0,0,NSR,NSR,1,46385911,-30053666,-110009028,-100875492,77,75,0,153,2901,1130,74,75,30,20,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,4688,151,450,152,0,0,0,0,0,76,0,0,76,0,0,75,0,75,30,3861,8,75,0,102,3909,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,1,57662000,57721999,57662.000,57722.000,nsrdb,0,0,NSR,NSR,1,15729348,-67247466,-60379657,-85491127,83,73,8,159,3017,1131,73,81,205,41,24,15,13,13,13,13,11,10,10,10,9,8,8,7,1,83,1,6,1,0,0,5138,159,518,166,0,0,0,0,0,83,0,0,83,6,1,81,8,81,205,3979,8,81,987,647,3966,120,0,24,22,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,2,57722000,57781999,57722.000,57782.000,nsrdb,0,0,NSR,NSR,1,51688836,-93152447,-61363347,-93852844,73,71,0,145,2715,1043,71,71,100,45,25,12,9,6,2,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,4414,145,403,147,0,0,0,0,0,73,0,0,73,1,0,71,0,71,100,3372,8,71,0,360,3760,0,0,6,6,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,3,57782000,57841999,57782.000,57842.000,nsrdb,0,0,NSR,NSR,1,45230144,-42762380,-99084327,-98508642,74,72,0,147,2755,1042,72,72,38,26,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,4534,147,411,147,0,0,0,0,0,74,0,0,74,0,0,72,0,72,38,3340,8,72,0,135,3704,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,4,57842000,57901999,57842.000,57902.000,nsrdb,0,0,NSR,NSR,1,40024467,-34814882,-101863957,-99095633,75,71,2,147,2720,994,71,73,59,25,7,3,2,2,2,2,2,2,2,2,2,2,2,2,0,75,1,5,1,0,0,4440,147,404,149,0,0,0,0,0,75,0,0,75,0,0,73,2,73,59,3255,8,73,273,206,3584,133,0,6,4,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,5,57902000,57961999,57902.000,57962.000,nsrdb,0,0,NSR,NSR,1,46113770,-37711302,-101917345,-100863302,73,71,0,145,2692,994,71,71,37,22,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,3133,145,381,146,0,0,0,0,0,73,0,0,73,0,0,71,0,71,37,2787,10,71,0,133,3584,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,6,57962000,58021999,57962.000,58022.000,nsrdb,0,0,NSR,NSR,1,45048817,-40140762,-96560315,-103862351,74,72,0,147,2756,1076,72,72,36,26,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,5,1,0,0,2782,147,405,148,0,0,0,0,0,74,0,0,74,0,0,72,0,72,36,2426,16,72,0,128,3825,135,0,2,0,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,7,58022000,58081999,58022.000,58082.000,nsrdb,0,0,NSR,NSR,1,41020212,-42618886,-94292798,-99978889,75,73,0,149,2756,1085,73,73,44,29,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,8,2,0,0,2758,149,408,150,0,0,0,0,0,75,0,0,75,0,0,73,0,73,44,2480,16,73,0,154,3804,266,0,4,0,4,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,8,58082000,58141999,58082.000,58142.000,nsrdb,0,0,NSR,NSR,1,26499841,-40309418,-83862222,-99004453,73,71,0,145,2690,991,71,71,29,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,4307,145,388,147,0,0,0,0,0,73,0,0,73,0,0,71,0,71,29,3190,8,71,0,104,3573,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,9,58142000,58201999,58142.000,58202.000,nsrdb,0,0,NSR,NSR,1,12575145,-31993140,-80513520,-96639514,75,70,3,147,2742,976,70,73,74,28,6,4,3,3,3,3,3,3,3,3,3,3,3,3,0,75,1,7,1,0,0,2778,147,412,148,0,0,0,0,0,75,0,0,75,2,0,73,3,73,74,2430,16,73,410,259,3569,133,0,8,6,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,10,58202000,58261999,58202.000,58262.000,nsrdb,0,0,NSR,NSR,1,27666775,-14006394,-99756268,-109113713,75,73,0,149,2766,1016,73,73,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,6,1,0,0,2808,149,395,149,0,0,0,0,0,75,0,0,75,0,0,73,0,73,17,2438,16,73,0,59,3562,133,0,2,0,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,11,58262000,58321999,58262.000,58322.000,nsrdb,0,0,NSR,NSR,1,45451102,-33192502,-106158723,-100475586,74,72,0,147,2724,1014,72,72,28,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,4346,147,400,148,0,0,0,0,0,74,0,0,74,0,0,72,0,72,28,3193,8,72,0,99,3605,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,12,58322000,58381999,58322.000,58382.000,nsrdb,0,0,NSR,NSR,1,36090063,-19495547,-101326077,-110580339,75,73,0,149,2768,1022,73,73,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,11,2,0,0,2799,149,403,150,0,0,0,0,0,75,0,0,75,0,0,73,0,73,16,2477,16,73,0,56,3584,266,0,4,0,4,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,13,58382000,58441999,58382.000,58442.000,nsrdb,0,0,NSR,NSR,1,46029511,-38105370,-98301905,-104697611,74,72,0,147,2735,1064,72,72,42,25,11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,74,1,5,1,0,0,2779,147,401,148,0,0,0,0,0,74,0,0,74,0,0,72,0,72,42,2436,16,72,0,149,3783,135,0,3,1,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,14,58442000,58501999,58442.000,58502.000,nsrdb,0,0,NSR,NSR,1,46291196,-35631643,-105361152,-99969517,75,73,0,149,2798,1077,73,73,37,23,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,3381,149,408,145,0,0,0,0,0,75,0,0,75,0,0,73,0,73,37,2903,10,73,0,129,3776,0,0,1,1,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,15,58502000,58561999,58502.000,58562.000,nsrdb,0,0,NSR,NSR,1,26282703,-23530673,-92860258,-105907235,75,73,0,149,2740,1014,73,73,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,5,1,0,0,2776,149,398,149,0,0,0,0,0,75,0,0,75,0,0,73,0,73,22,2430,16,73,0,77,3555,133,0,2,0,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,16,58562000,58621999,58562.000,58622.000,nsrdb,0,0,NSR,NSR,1,39091476,-23987420,-99707895,-110861770,76,74,0,151,2789,1036,74,74,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,5,1,0,0,2822,151,414,152,0,0,0,0,0,76,0,0,76,0,0,74,0,74,16,2503,16,74,0,55,3584,131,0,2,0,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,17,58622000,58681999,58622.000,58682.000,nsrdb,0,0,NSR,NSR,1,36437062,-28199169,-101409218,-102988731,76,72,2,149,2759,1008,72,74,49,20,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,76,1,7,1,0,0,3122,149,409,149,0,0,0,0,0,76,0,0,76,0,0,74,2,74,49,2803,10,74,270,169,3584,131,0,6,4,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,18,58682000,58741999,58682.000,58742.000,nsrdb,0,0,NSR,NSR,1,40724901,-31455942,-102762766,-101768708,76,74,0,151,2813,1036,74,74,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,2821,151,409,152,0,0,0,0,0,76,0,0,76,0,0,74,0,74,22,2502,16,74,0,76,3584,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,19,58742000,58801999,58742.000,58802.000,nsrdb,0,0,NSR,NSR,1,11040053,-8614956,-93456130,-104509890,78,73,3,153,2808,1016,73,76,58,15,4,3,3,3,3,3,3,3,3,3,3,3,3,3,0,78,1,5,1,0,0,2879,153,415,153,0,0,0,0,0,78,0,0,78,2,0,76,3,76,58,2514,16,76,394,195,3562,128,0,8,6,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,20,58802000,58861999,58802.000,58862.000,nsrdb,0,0,NSR,NSR,1,32448554,-14046687,-110555310,-101730206,76,74,0,151,2809,1018,73,74,22,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4365,149,412,151,0,0,0,0,0,75,0,0,75,0,0,73,0,74,22,3292,8,74,0,76,3569,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,21,58862000,58921999,58862.000,58922.000,nsrdb,0,0,NSR,NSR,1,20343909,-18824320,-92860351,-105173558,77,75,0,151,2787,1039,75,75,25,19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,77,2,10,2,0,0,4460,151,410,153,0,0,0,0,0,77,0,0,77,0,0,75,0,75,25,3301,8,75,0,85,3546,259,0,5,1,4,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,22,58922000,58981999,58922.000,58982.000,nsrdb,0,0,NSR,NSR,1,4818819,-16361132,-86597969,-98627218,77,71,4,149,2772,993,71,75,77,22,5,4,4,4,4,4,4,4,4,4,4,4,4,2,0,77,2,12,2,0,0,3239,149,424,150,0,0,0,0,0,77,0,0,77,0,0,75,4,75,77,2882,10,75,533,262,3580,259,0,12,8,4,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,23,58982000,59041999,58982.000,59042.000,nsrdb,0,0,NSR,NSR,1,39009017,-32813837,-97819367,-104091542,76,74,0,151,2771,1036,74,74,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,4488,151,411,152,0,0,0,0,0,76,0,0,76,0,0,74,0,74,18,3284,8,74,0,62,3584,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,24,59042000,59101999,59042.000,59102.000,nsrdb,0,0,NSR,NSR,1,44192286,-41314031,-102497099,-95431593,77,75,0,153,2829,1054,75,75,45,28,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,3043,153,425,154,0,0,0,0,0,77,0,0,77,0,0,75,0,75,45,2748,12,75,0,153,3597,0,0,1,1,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,25,59102000,59161999,59102.000,59162.000,nsrdb,0,0,NSR,NSR,1,26911624,-21013297,-92411298,-108604396,74,69,3,145,2685,992,69,72,61,16,5,4,3,3,3,3,3,3,3,3,3,3,3,3,0,74,1,6,1,0,0,2676,145,379,146,0,0,0,0,0,74,0,0,74,2,0,72,3,72,61,2358,16,72,416,216,3680,135,0,8,6,2,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,26,59162000,59221999,59162.000,59222.000,nsrdb,0,0,NSR,NSR,1,29489997,-40521313,-90340284,-94690659,74,72,0,147,2678,1007,72,72,34,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,2909,147,381,148,0,0,0,0,0,74,0,0,74,0,0,72,0,72,34,2733,12,72,0,120,3580,0,0,0,0,0,9,val
96,train,NSR,0,16483,32,9,val/NSR/16483/16483_30min_w032.mem,57602000,59401999,27,59222000,59281999,59222.000,59282.000,nsrdb,0,0,NSR,NSR,1,40398970,-26482285,-101889140,-107311512,76,74,0,151,2769,1036,74,74,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,6,1,0,0,2806,151,393,151,0,0,0,0,0,76,0,0,76,0,0,74,0,74,22,2433,16,74,0,76,3584,131,0,2,0,2,9,val
