case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
76,train,07879,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0076_train_AFF_07879_w00306.mem,100,100,0,100,100,0,37,37,0,61,61,0,0,0,0,150,150,0,184,184,0,37,37,0,98,98,0,1086,1086,0,96,96,0,91,91,0,86,86,0,83,83,0,80,80,0,73,73,0,71,71,0,69,69,0,67,67,0,66,66,0,65,65,0,63,63,0,60,60,0,59,59,0,57,57,0,24,24,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473,4473,0,0,0,0,110,110,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,21,21,0,24,24,0,98,98,0,61,61,0,98,98,0,1086,1086,0,-148472711,-148472711,0,-92729109,-92729109,0,-37319481,-37319481,0,73947283,73947283,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
77,train,07879,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0077_train_AFF_07879_w00612.mem,66,66,0,66,66,0,64,64,0,0,0,0,0,0,0,98,98,0,319,319,0,64,64,0,64,64,0,53,53,0,37,37,0,14,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445,3445,0,0,0,0,73,73,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,64,64,0,0,0,0,64,64,0,53,53,0,-42598103,-42598103,0,12085942,12085942,0,-64850839,-64850839,0,-102210803,-102210803,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
78,train,102,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0078_train_ARR_102_w00000.mem,73,73,0,73,73,0,70,70,0,1,1,0,0,0,0,485,485,0,559,559,0,70,70,0,71,71,0,137,137,0,50,50,0,37,37,0,25,25,0,10,10,0,5,5,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,73,73,0,6,6,0,18,18,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6899,6899,0,0,0,0,224,224,0,73,73,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,1,1,0,71,71,0,137,137,0,-66723755,-66723755,0,-2869725,-2869725,0,-6482716,-6482716,0,-121561876,-121561876,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
79,train,102,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0079_train_ARR_102_w00015.mem,73,73,0,73,73,0,71,71,0,0,0,0,0,0,0,522,522,0,568,568,0,71,71,0,71,71,0,114,114,0,42,42,0,32,32,0,22,22,0,10,10,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,26,26,0,87,87,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523,4523,0,0,0,0,250,250,0,73,73,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,0,0,0,71,71,0,114,114,0,-61164376,-61164376,0,-4539178,-4539178,0,-2120267,-2120267,0,-130654712,-130654712,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
80,train,102,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0080_train_ARR_102_w00029.mem,73,73,0,73,73,0,71,71,0,0,0,0,0,0,0,526,526,0,581,581,0,71,71,0,71,71,0,119,119,0,54,54,0,32,32,0,18,18,0,10,10,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,19,19,0,63,63,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269,4269,0,0,0,0,251,251,0,73,73,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,0,0,0,71,71,0,119,119,0,-77065177,-77065177,0,-23312859,-23312859,0,25064503,25064503,0,-124536118,-124536118,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
81,train,104,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0081_train_ARR_104_w00000.mem,78,78,0,78,78,0,72,72,0,3,3,0,30,30,0,759,759,0,922,922,0,72,72,0,76,76,0,225,225,0,57,57,0,43,43,0,26,26,0,18,18,0,14,14,0,14,14,0,11,11,0,8,8,0,7,7,0,6,6,0,5,5,0,4,4,0,4,4,0,4,4,0,4,4,0,2,2,0,77,77,0,11,11,0,33,33,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061,7061,0,30,30,0,220,220,0,81,81,0,1,1,0,39,39,0,1,1,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,77,77,0,6,6,0,2,2,0,75,75,0,3,3,0,76,76,0,225,225,0,-67881148,-67881148,0,-28850982,-28850982,0,8991731,8991731,0,-111352818,-111352818,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
82,train,104,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0082_train_ARR_104_w00015.mem,74,74,0,74,74,0,72,72,0,0,0,0,40,40,0,823,823,0,807,807,0,72,72,0,72,72,0,162,162,0,55,55,0,36,36,0,30,30,0,21,21,0,10,10,0,5,5,0,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,1,1,0,12,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6221,6221,0,40,40,0,235,235,0,74,74,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,72,72,0,0,0,0,72,72,0,162,162,0,-37998387,-37998387,0,-55109205,-55109205,0,12013902,12013902,0,-115498001,-115498001,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
83,train,104,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0083_train_ARR_104_w00029.mem,73,73,0,73,73,0,71,71,0,0,0,0,32,32,0,752,752,0,917,917,0,71,71,0,71,71,0,193,193,0,63,63,0,49,49,0,35,35,0,20,20,0,9,9,0,6,6,0,4,4,0,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,6165,0,32,32,0,208,208,0,74,74,0,1,1,0,21,21,0,1,1,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,0,0,0,71,71,0,193,193,0,-40061727,-40061727,0,-60951785,-60951785,0,25463365,25463365,0,-122140798,-122140798,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
84,train,106,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0084_train_ARR_106_w00000.mem,70,70,0,70,70,0,61,61,0,7,7,0,127,127,0,2033,2033,0,1074,1074,0,61,61,0,68,68,0,312,312,0,57,57,0,46,46,0,35,35,0,32,32,0,26,26,0,23,23,0,20,20,0,16,16,0,14,14,0,10,10,0,7,7,0,7,7,0,7,7,0,6,6,0,6,6,0,4,4,0,70,70,0,4,4,0,30,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921,3921,0,124,124,0,429,429,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,1,1,0,1,1,0,70,70,0,10,10,0,4,4,0,68,68,0,7,7,0,68,68,0,312,312,0,33493910,33493910,0,-103317433,-103317433,0,-29457758,-29457758,0,-95819251,-95819251,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
85,train,106,13,ARR,python_low_confidence_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0085_train_ARR_106_w00013.mem,83,83,0,83,83,0,0,0,0,81,81,0,145,145,0,3208,3208,0,0,0,0,0,0,0,81,81,0,1215,1215,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,81,81,0,62,62,0,83,83,0,8,8,0,61,61,0,6,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,4615,0,144,144,0,724,724,0,125,125,0,1,1,0,10,10,0,1,1,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,83,83,0,33,33,0,62,62,0,81,81,0,81,81,0,81,81,0,1215,1215,0,-152288584,-152288584,0,-97696363,-97696363,0,46896116,46896116,0,817877,817877,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
86,train,106,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0086_train_ARR_106_w00015.mem,73,73,0,73,73,0,49,49,0,21,21,0,124,124,0,2631,2631,0,839,839,0,49,49,0,71,71,0,449,449,0,62,62,0,53,53,0,43,43,0,37,37,0,32,32,0,28,28,0,27,27,0,23,23,0,21,21,0,21,21,0,21,21,0,21,21,0,20,20,0,20,20,0,20,20,0,9,9,0,72,72,0,7,7,0,58,58,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615,3615,0,119,119,0,562,562,0,93,93,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72,72,0,6,6,0,9,9,0,70,70,0,21,21,0,71,71,0,449,449,0,-66748847,-66748847,0,-94718554,-94718554,0,40044144,40044144,0,-72779381,-72779381,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
87,train,106,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0087_train_ARR_106_w00029.mem,74,74,0,74,74,0,14,14,0,58,58,0,107,107,0,2615,2615,0,189,189,0,14,14,0,72,72,0,946,946,0,72,72,0,70,70,0,68,68,0,67,67,0,65,65,0,65,65,0,64,64,0,62,62,0,61,61,0,61,61,0,59,59,0,58,58,0,58,58,0,58,58,0,58,58,0,51,51,0,74,74,0,4,4,0,53,53,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,2932,0,106,106,0,690,690,0,138,138,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,34,34,0,51,51,0,72,72,0,58,58,0,72,72,0,946,946,0,-87066246,-87066246,0,-128867331,-128867331,0,76998310,76998310,0,-56533321,-56533321,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
88,train,107,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0088_train_ARR_107_w00000.mem,71,71,0,71,71,0,67,67,0,2,2,0,140,140,0,5274,5274,0,1333,1333,0,67,67,0,69,69,0,128,128,0,49,49,0,29,29,0,16,16,0,8,8,0,5,5,0,3,3,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,71,71,0,13,13,0,172,172,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986,3986,0,94,94,0,1001,1001,0,200,200,0,46,46,0,65,65,0,46,46,0,1,1,0,1,1,0,71,71,0,0,0,0,0,0,0,71,71,0,2,2,0,0,0,0,69,69,0,2,2,0,69,69,0,128,128,0,-62839761,-62839761,0,-44376190,-44376190,0,17008642,17008642,0,-109060105,-109060105,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
89,train,107,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0089_train_ARR_107_w00015.mem,72,72,0,72,72,0,65,65,0,5,5,0,135,135,0,5651,5651,0,1682,1682,0,65,65,0,70,70,0,196,196,0,53,53,0,34,34,0,25,25,0,15,15,0,12,12,0,9,9,0,8,8,0,7,7,0,7,7,0,5,5,0,5,5,0,5,5,0,4,4,0,4,4,0,3,3,0,1,1,0,72,72,0,15,15,0,227,227,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745,3745,0,130,130,0,1144,1144,0,198,198,0,62,62,0,64,64,0,62,62,0,1,1,0,1,1,0,72,72,0,0,0,0,0,0,0,72,72,0,1,1,0,1,1,0,70,70,0,5,5,0,70,70,0,196,196,0,-74347513,-74347513,0,-40628759,-40628759,0,41328491,41328491,0,-126269621,-126269621,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
90,train,107,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0090_train_ARR_107_w00029.mem,71,71,0,71,71,0,59,59,0,10,10,0,138,138,0,7431,7431,0,1373,1373,0,59,59,0,69,69,0,250,250,0,55,55,0,40,40,0,25,25,0,17,17,0,12,12,0,11,11,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,2,2,0,71,71,0,1,1,0,26,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619,5619,0,85,85,0,1330,1330,0,199,199,0,67,67,0,67,67,0,67,67,0,1,1,0,1,1,0,71,71,0,0,0,0,0,0,0,71,71,0,4,4,0,2,2,0,69,69,0,10,10,0,69,69,0,250,250,0,-96011608,-96011608,0,-63032643,-63032643,0,56568823,56568823,0,-99604064,-99604064,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
91,train,114,0,ARR,record_start|python_correct_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0091_train_ARR_114_w00000.mem,55,55,0,55,55,0,52,52,0,1,1,0,0,0,0,0,0,0,52,52,0,52,52,0,53,53,0,179,179,0,43,43,0,38,38,0,26,26,0,19,19,0,15,15,0,12,12,0,8,8,0,7,7,0,6,6,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,3623,0,0,0,0,54,54,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,53,53,0,1,1,0,53,53,0,179,179,0,-57595643,-57595643,0,8838239,8838239,0,-52390480,-52390480,0,-95307613,-95307613,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
92,train,114,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0092_train_ARR_114_w00015.mem,62,62,0,62,62,0,57,57,0,3,3,0,0,0,0,415,415,0,395,395,0,57,57,0,60,60,0,273,273,0,52,52,0,46,46,0,40,40,0,30,30,0,23,23,0,20,20,0,13,13,0,11,11,0,10,10,0,9,9,0,8,8,0,5,5,0,3,3,0,2,2,0,1,1,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567,3567,0,0,0,0,113,113,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,60,60,0,3,3,0,60,60,0,273,273,0,-37465216,-37465216,0,-27845457,-27845457,0,-22408779,-22408779,0,-108623039,-108623039,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
93,train,114,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0093_train_ARR_114_w00029.mem,81,81,0,81,81,0,61,61,0,17,17,0,0,0,0,398,398,0,488,488,0,61,61,0,79,79,0,505,505,0,73,73,0,63,63,0,53,53,0,45,45,0,43,43,0,37,37,0,32,32,0,30,30,0,26,26,0,23,23,0,18,18,0,17,17,0,16,16,0,15,15,0,14,14,0,5,5,0,80,80,0,9,9,0,7,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042,5042,0,0,0,0,207,207,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,80,80,0,13,13,0,5,5,0,78,78,0,17,17,0,79,79,0,505,505,0,-87052953,-87052953,0,-56757844,-56757844,0,-204205,-204205,0,-55604787,-55604787,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
94,train,118,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0094_train_ARR_118_w00000.mem,74,74,0,74,74,0,68,68,0,4,4,0,103,103,0,2857,2857,0,759,759,0,68,68,0,72,72,0,151,151,0,47,47,0,28,28,0,15,15,0,8,8,0,6,6,0,6,6,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,4,4,0,4,4,0,4,4,0,4,4,0,0,0,0,74,74,0,11,11,0,106,106,0,4,4,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5938,5938,0,64,64,0,750,750,0,133,133,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,72,72,0,4,4,0,72,72,0,151,151,0,-23786047,-23786047,0,-11096101,-11096101,0,-62470870,-62470870,0,-98049058,-98049058,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
95,train,118,7,ARR,python_misclassified_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0095_train_ARR_118_w00007.mem,86,86,0,86,86,0,75,75,0,9,9,0,169,169,0,3562,3562,0,815,815,0,75,75,0,84,84,0,224,224,0,53,53,0,29,29,0,22,22,0,18,18,0,12,12,0,12,12,0,11,11,0,9,9,0,9,9,0,9,9,0,9,9,0,8,8,0,8,8,0,8,8,0,7,7,0,4,4,0,86,86,0,12,12,0,121,121,0,10,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308,3308,0,166,166,0,761,761,0,186,186,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,86,86,0,1,1,0,1,1,0,86,86,0,3,3,0,4,4,0,84,84,0,9,9,0,84,84,0,224,224,0,-39506583,-39506583,0,-25774901,-25774901,0,-42972645,-42972645,0,-88275968,-88275968,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
96,train,118,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0096_train_ARR_118_w00015.mem,75,75,0,75,75,0,62,62,0,11,11,0,129,129,0,2873,2873,0,620,620,0,62,62,0,73,73,0,283,283,0,53,53,0,39,39,0,29,29,0,20,20,0,16,16,0,15,15,0,15,15,0,13,13,0,13,13,0,13,13,0,12,12,0,12,12,0,11,11,0,11,11,0,11,11,0,5,5,0,75,75,0,1,1,0,11,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5456,5456,0,72,72,0,811,811,0,186,186,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,75,75,0,5,5,0,5,5,0,73,73,0,11,11,0,73,73,0,283,283,0,-44837775,-44837775,0,-69072904,-69072904,0,1138274,1138274,0,-84537475,-84537475,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
97,train,118,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0097_train_ARR_118_w00029.mem,87,87,0,87,87,0,72,72,0,13,13,0,170,170,0,4367,4367,0,1054,1054,0,72,72,0,85,85,0,335,335,0,65,65,0,45,45,0,38,38,0,25,25,0,20,20,0,19,19,0,18,18,0,14,14,0,14,14,0,13,13,0,13,13,0,13,13,0,13,13,0,13,13,0,12,12,0,3,3,0,87,87,0,15,15,0,168,168,0,11,11,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,4709,0,161,161,0,992,992,0,239,239,0,8,8,0,8,8,0,8,8,0,1,1,0,1,1,0,87,87,0,0,0,0,0,0,0,87,87,0,4,4,0,3,3,0,85,85,0,13,13,0,85,85,0,335,335,0,-73939514,-73939514,0,-74136011,-74136011,0,28543562,28543562,0,-80320698,-80320698,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
